	Plot	Row Numbers	Filter Type	Genotype	ExG	RGB	NGR	GLI	VARI	MGR	VEG
180701_djifc6310_J1_NE_row_12_range_4_rep_4.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 136	check1	0.4555804212	0.4632956256	0.206500001	0.2551143815	0.2942502603	0.3793332011	1.735402138
180701_djifc6310_J1_NE_row_12_range_4_rep_4.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 137	check1	0.4615048652	0.4662657297	0.2088589963	0.2569125285	0.2977867028	0.3837806952	1.742658564
180701_djifc6310_J1_NE_row_12_range_4_rep_4.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 138	check1	0.4669580446	0.4690568882	0.2110790551	0.2586227009	0.3010779563	0.3879242592	1.749369898
180701_djifc6310_J1_NE_row_12_range_4_rep_4.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 139	check1	0.471518239	0.4713586066	0.2128579119	0.2600155886	0.3037128547	0.3912406441	1.754938531
180701_djifc6310_J1_NE_row_12_range_4_rep_4.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 140	check1	0.4759390485	0.4736844712	0.2145797653	0.2614227619	0.306214822	0.3944365537	1.760533095
180701_djifc6310_J1_NE_row_12_range_4_rep_4.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	Otsu pre	check1	0.5066058229	0.4907853406	0.224944415	0.2718388385	0.3197096589	0.4130855995	1.799853678
180701_djifc6310_J1_NE_row_12_range_4_rep_4.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	Otsu post	check1	0.5071955437	0.4912755488	0.2251826525	0.2721382312	0.3199788409	0.4134958224	1.800922308
180701_djifc6310_J1_NE_row_12_range_4_rep_4.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	Custom	check1	0.4675689099	0.464819225	0.2100495986	0.2566111694	0.2996076653	0.3858977505	1.744219782
180701_djifc6310_J1_NE_row_12_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 135	check1	0.4467142083	0.42868955	0.1865926824	0.2306633872	0.2745258882	0.3482877895	1.634221811
180701_djifc6310_J1_NE_row_12_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 136	check1	0.4529797649	0.4322549571	0.1891680866	0.2327848212	0.2783659825	0.3531547594	1.641616496
180701_djifc6310_J1_NE_row_12_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 137	check1	0.4589146751	0.4354862586	0.1915166979	0.2347006589	0.2818760548	0.3575865609	1.648194536
180701_djifc6310_J1_NE_row_12_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 138	check1	0.464330425	0.4383536555	0.1936515055	0.2364219137	0.2850459243	0.3616291451	1.654033613
180701_djifc6310_J1_NE_row_12_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 139	check1	0.4688536095	0.4406713772	0.195373845	0.2378109016	0.2875967906	0.3648584942	1.65872275
180701_djifc6310_J1_NE_row_12_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 140	check1	0.4733327326	0.4430707405	0.1971181183	0.2392492207	0.2901493857	0.3681239075	1.663625773
180701_djifc6310_J1_NE_row_12_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	Otsu pre	check1	0.5042413269	0.4601266517	0.2080048647	0.2494408455	0.305200417	0.388116849	1.698430708
180701_djifc6310_J1_NE_row_12_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	Otsu post	check1	0.5026195337	0.4593794511	0.2075395457	0.2489921107	0.3045721677	0.387275883	1.696769749
180701_djifc6310_J1_NE_row_12_range_4_rep_5.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	Custom	check1	0.4642533974	0.4334278149	0.1922966158	0.2340109398	0.2831270126	0.3590843058	1.647476635
180701_djifc6310_J1_NE_row_12_range_4_rep_6.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 135	check1	0.4597144159	0.4542585809	0.2052897201	0.2475145571	0.2992194519	0.3790685948	1.713597287
180701_djifc6310_J1_NE_row_12_range_4_rep_6.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 136	check1	0.4657424203	0.4575576992	0.2077940318	0.2495469652	0.3028863331	0.383682726	1.720985855
180701_djifc6310_J1_NE_row_12_range_4_rep_6.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 137	check1	0.4715916062	0.460713019	0.2101726706	0.2514761181	0.3063864113	0.3880346262	1.727958309
180701_djifc6310_J1_NE_row_12_range_4_rep_6.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 138	check1	0.4768779917	0.4635686407	0.2122987461	0.2532116014	0.3094990638	0.3919575443	1.734371033
180701_djifc6310_J1_NE_row_12_range_4_rep_6.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 139	check1	0.4814155944	0.4658202356	0.2139625408	0.2545677521	0.3119436346	0.3950171548	1.739404316
180701_djifc6310_J1_NE_row_12_range_4_rep_6.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	ExG 140	check1	0.4857234342	0.4680046274	0.2155796795	0.2558966587	0.3142964774	0.3979711121	1.744304438
180701_djifc6310_J1_NE_row_12_range_4_rep_6.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	Otsu pre	check1	0.5153824927	0.4825513864	0.2253853106	0.2647858153	0.327809979	0.4156114733	1.777446487
180701_djifc6310_J1_NE_row_12_range_4_rep_6.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	Otsu post	check1	0.5196676783	0.4846419066	0.2266155151	0.2660726693	0.329354953	0.4177810001	1.782259946
180701_djifc6310_J1_NE_row_12_range_4_rep_6.tif	180701_djifc6310_J1_NE_row_12_range_4	4223 and 4224	Custom	check1	0.4791909179	0.4606191114	0.2118379941	0.2518622828	0.3088963071	0.3910253497	1.731360804
180701_djifc6310_J1_NE_row_14_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 135	check2	0.4597339653	0.4168178805	0.1827178481	0.224233626	0.2700238354	0.3411217691	1.61930416
180701_djifc6310_J1_NE_row_14_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 136	check2	0.4665282227	0.4213582695	0.1857760037	0.2269049949	0.2745214506	0.3468246452	1.628062554
180701_djifc6310_J1_NE_row_14_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 137	check2	0.4727704227	0.4253084766	0.1884814129	0.2292395746	0.2785038673	0.3518462046	1.635806287
180701_djifc6310_J1_NE_row_14_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 138	check2	0.4787745065	0.4291076739	0.1910661319	0.2314799285	0.2822973204	0.3566506789	1.643326467
180701_djifc6310_J1_NE_row_14_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 139	check2	0.4837029141	0.4321252495	0.193145149	0.2332726262	0.285328098	0.3604913576	1.649450633
180701_djifc6310_J1_NE_row_14_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 140	check2	0.4885411326	0.4351721583	0.1952070022	0.2350845264	0.2883120788	0.3642956188	1.655533519
180701_djifc6310_J1_NE_row_14_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Otsu pre	check2	0.5167501917	0.4532445391	0.2067280723	0.2458009891	0.3045309744	0.3852379513	1.692293576
180701_djifc6310_J1_NE_row_14_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Otsu post	check2	0.5134781856	0.4512959213	0.2055029997	0.2446471562	0.30282055	0.3830294383	1.688356692
180701_djifc6310_J1_NE_row_14_range_2_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Custom	check2	0.4766452481	0.4232480831	0.1891755899	0.2285305778	0.2795976586	0.3530813991	1.635508581
180701_djifc6310_J1_NE_row_14_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 135	check2	0.4705767652	0.4652896049	0.2142443843	0.2559616191	0.3098183007	0.3937152551	1.741737629
180701_djifc6310_J1_NE_row_14_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 136	check2	0.4745057309	0.46724462	0.2158481189	0.2571572019	0.3122318606	0.3967105095	1.746601613
180701_djifc6310_J1_NE_row_14_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 137	check2	0.4782909786	0.4689982628	0.2173379948	0.2582469713	0.3144728594	0.3994668556	1.751011703
180701_djifc6310_J1_NE_row_14_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 138	check2	0.4818865839	0.4708092048	0.2187810976	0.2593692969	0.3165951435	0.4021110119	1.755396157
180701_djifc6310_J1_NE_row_14_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 139	check2	0.4849055812	0.4722152042	0.219903812	0.2602275948	0.3182649927	0.4041834278	1.758791311
180701_djifc6310_J1_NE_row_14_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 140	check2	0.4879525919	0.4737006839	0.2210401747	0.2611355256	0.319924723	0.4062629574	1.762402744
180701_djifc6310_J1_NE_row_14_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Otsu pre	check2	0.5146544179	0.4864750017	0.2285483154	0.268623321	0.3300863042	0.4200643637	1.789446766
180701_djifc6310_J1_NE_row_14_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Otsu post	check2	0.5172233265	0.4875089556	0.2290084984	0.2692016591	0.3306424363	0.420937518	1.791272092
180701_djifc6310_J1_NE_row_14_range_2_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Custom	check2	0.4842453711	0.4696937019	0.2190048551	0.2589858865	0.3169411956	0.4024209926	1.755052401
180701_djifc6310_J1_NE_row_14_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 135	check2	0.4603581513	0.4931837741	0.2323372463	0.2776424256	0.3264155262	0.4191105664	1.845251487
180701_djifc6310_J1_NE_row_14_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 136	check2	0.4640990876	0.4952005968	0.2339461584	0.2788839728	0.3287846111	0.4221228529	1.850686458
180701_djifc6310_J1_NE_row_14_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 137	check2	0.4678598027	0.4971232928	0.23549034	0.2800716746	0.3310502644	0.4249789736	1.855894667
180701_djifc6310_J1_NE_row_14_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 138	check2	0.4713989755	0.4990590271	0.2369824117	0.281278165	0.3331888125	0.4277130229	1.860940552
180701_djifc6310_J1_NE_row_14_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 139	check2	0.4746405286	0.5007016493	0.2382386135	0.2822968092	0.3349878649	0.4300062254	1.865309538
180701_djifc6310_J1_NE_row_14_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 140	check2	0.4779836367	0.5025860401	0.2395633513	0.2834583219	0.3368303427	0.4323990944	1.870221101
180701_djifc6310_J1_NE_row_14_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Otsu pre	check2	0.5058908925	0.5159370605	0.2471915053	0.291544654	0.3465661326	0.4460331223	1.902758301
180701_djifc6310_J1_NE_row_14_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Otsu post	check2	0.506457539	0.5163930141	0.2474142946	0.2918289641	0.3468110808	0.4464061252	1.903797552
180701_djifc6310_J1_NE_row_14_range_2_rep_3.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Custom	check2	0.4741898982	0.4977863178	0.2371897161	0.2808888992	0.3333917702	0.4278950757	1.861052387
180701_djifc6310_J1_NE_row_14_range_2_rep_4.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 135	check2	0.4518828505	0.513392727	0.2499184726	0.291203353	0.3518309757	0.4455371141	1.936501205
180701_djifc6310_J1_NE_row_14_range_2_rep_4.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 136	check2	0.4554254072	0.516292385	0.2519772952	0.2930195906	0.3546886524	0.4492115103	1.943758961
180701_djifc6310_J1_NE_row_14_range_2_rep_4.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 137	check2	0.4589568204	0.5191577917	0.2540431724	0.2948314755	0.3575495471	0.4528470294	1.951053492
180701_djifc6310_J1_NE_row_14_range_2_rep_4.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 138	check2	0.4624746074	0.5219870145	0.2560595969	0.2966252888	0.360294172	0.4563982792	1.958424798
180701_djifc6310_J1_NE_row_14_range_2_rep_4.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 139	check2	0.4657567038	0.5246038747	0.2579112409	0.298286151	0.3628074495	0.4596211916	1.965230241
180701_djifc6310_J1_NE_row_14_range_2_rep_4.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 140	check2	0.4691022643	0.5272333571	0.2597459745	0.2999606359	0.3652713645	0.4627999066	1.972186693
180701_djifc6310_J1_NE_row_14_range_2_rep_4.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Otsu pre	check2	0.5006955854	0.5479257096	0.2729032008	0.3132780783	0.3816635359	0.4850661074	2.029580038
180701_djifc6310_J1_NE_row_14_range_2_rep_4.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Otsu post	check2	0.4988763168	0.5469482101	0.2722846028	0.3126374339	0.3809295595	0.4840422156	2.026502697
180701_djifc6310_J1_NE_row_14_range_2_rep_4.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Custom	check2	0.4642065541	0.5202434763	0.2561715914	0.2959996482	0.3603574783	0.4564102554	1.958408612
180701_djifc6310_J1_NE_row_14_range_2_rep_5.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 135	check2	0.451307321	0.5389223136	0.2840098455	0.3125482018	0.4017908694	0.4948037474	2.086165816
180701_djifc6310_J1_NE_row_14_range_2_rep_5.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 136	check2	0.4546220588	0.5422313177	0.2861743815	0.3145988998	0.4047043764	0.4985360685	2.094700037
180701_djifc6310_J1_NE_row_14_range_2_rep_5.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 137	check2	0.4580016134	0.5455846662	0.2883938717	0.3166935251	0.407702917	0.5023337961	2.103598546
180701_djifc6310_J1_NE_row_14_range_2_rep_5.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 138	check2	0.4613992144	0.5489991152	0.2906482335	0.3188415175	0.4107003912	0.5061625996	2.112808351
180701_djifc6310_J1_NE_row_14_range_2_rep_5.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 139	check2	0.4643021216	0.551852592	0.2925601763	0.3206575403	0.4132296882	0.5093794408	2.120697939
180701_djifc6310_J1_NE_row_14_range_2_rep_5.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	ExG 140	check2	0.4673149976	0.5548373454	0.2945336789	0.3225598787	0.4158065391	0.5126885148	2.129038461
180701_djifc6310_J1_NE_row_14_range_2_rep_5.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Otsu pre	check2	0.5056081702	0.584215798	0.312422062	0.3415121525	0.4371539702	0.5419950055	2.217483034
180701_djifc6310_J1_NE_row_14_range_2_rep_5.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Otsu post	check2	0.5084921509	0.5868630195	0.3138054265	0.3432699227	0.4384952104	0.5441466007	2.225433268
180701_djifc6310_J1_NE_row_14_range_2_rep_5.tif	180701_djifc6310_J1_NE_row_14_range_2	4427 and 4428	Custom	check2	0.4626482481	0.5477888962	0.2907096282	0.3184375954	0.4106078101	0.5060767916	2.113366914
180701_djifc6310_J1_NE_row_14_range_5_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 135	check2	0.4785682168	0.4478450164	0.2244315601	0.2418851138	0.3470687803	0.417480413	1.681025011
180701_djifc6310_J1_NE_row_14_range_5_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 136	check2	0.4835154661	0.4513498484	0.226603142	0.2438949102	0.3502572819	0.4214397113	1.68756499
180701_djifc6310_J1_NE_row_14_range_5_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 137	check2	0.4880936484	0.4544100787	0.2285948314	0.2456678525	0.3532047302	0.425052963	1.693418781
180701_djifc6310_J1_NE_row_14_range_5_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 138	check2	0.4925413522	0.4572982068	0.2304382554	0.2473472878	0.3558885047	0.4283855297	1.699015484
180701_djifc6310_J1_NE_row_14_range_5_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 139	check2	0.4962181369	0.4596172245	0.2319260837	0.2486999737	0.3580421068	0.4310713443	1.703550764
180701_djifc6310_J1_NE_row_14_range_5_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 140	check2	0.4998711612	0.4619124485	0.2333634283	0.250042106	0.3600865839	0.4336527904	1.708075649
180701_djifc6310_J1_NE_row_14_range_5_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	Otsu pre	check2	0.5231465577	0.4765938002	0.2421581583	0.2587623081	0.3719368106	0.4491779301	1.738430312
180701_djifc6310_J1_NE_row_14_range_5_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	Otsu post	check2	0.5250075015	0.4778744184	0.2428270567	0.2595319808	0.3727248992	0.4503374211	1.741081843
180701_djifc6310_J1_NE_row_14_range_5_rep_1.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	Custom	check2	0.4962678321	0.4579337321	0.2312707085	0.2478313019	0.3570800527	0.429854224	1.701306882
180701_djifc6310_J1_NE_row_14_range_5_rep_10.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 135	check2	0.4710795787	0.4646084907	0.2375722732	0.2552577264	0.3611541028	0.4351158084	1.760504464
180701_djifc6310_J1_NE_row_14_range_5_rep_10.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 136	check2	0.4757105891	0.4677052706	0.2396336946	0.257073269	0.3641849552	0.4388281742	1.767079693
180701_djifc6310_J1_NE_row_14_range_5_rep_10.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 137	check2	0.4800843169	0.4705737966	0.2415890099	0.2587698484	0.3670613328	0.4423265731	1.773319697
180701_djifc6310_J1_NE_row_14_range_5_rep_10.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 138	check2	0.4842163982	0.4731340509	0.2433257692	0.2602950555	0.3695814624	0.4454292704	1.77884532
180701_djifc6310_J1_NE_row_14_range_5_rep_10.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 139	check2	0.4877674599	0.4752944673	0.244817226	0.2615814262	0.3717596483	0.4480798767	1.783737606
180701_djifc6310_J1_NE_row_14_range_5_rep_10.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 140	check2	0.4911372388	0.4774188333	0.2462323361	0.2628543981	0.3737784686	0.4505703037	1.788494606
180701_djifc6310_J1_NE_row_14_range_5_rep_10.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	Otsu pre	check2	0.5089960142	0.4884953904	0.2533445295	0.2696223531	0.3834267764	0.4627998701	1.814729298
180701_djifc6310_J1_NE_row_14_range_5_rep_10.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	Otsu post	check2	0.5078708451	0.4878152698	0.2528814271	0.2691971869	0.382798314	0.4620174746	1.812939555
180701_djifc6310_J1_NE_row_14_range_5_rep_10.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	Custom	check2	0.4883250549	0.4741021743	0.2444425256	0.2610150489	0.3711888117	0.4473193716	1.782348595
180701_djifc6310_J1_NE_row_14_range_5_rep_11.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 135	check2	0.4628729294	0.4737479282	0.2421063477	0.2604029016	0.3670897918	0.4421303868	1.781027484
180701_djifc6310_J1_NE_row_14_range_5_rep_11.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 136	check2	0.4680223963	0.4772887553	0.2444537046	0.2624891568	0.3705131145	0.4463320699	1.788624041
180701_djifc6310_J1_NE_row_14_range_5_rep_11.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 137	check2	0.4728430702	0.4805210068	0.2466419784	0.2644114985	0.3736924833	0.450218774	1.795579554
180701_djifc6310_J1_NE_row_14_range_5_rep_11.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 138	check2	0.477421079	0.4834505874	0.2485969437	0.266154806	0.3765062642	0.4536870241	1.802002806
180701_djifc6310_J1_NE_row_14_range_5_rep_11.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 139	check2	0.4812982746	0.485885643	0.2502579212	0.2676060562	0.3789142531	0.4566171643	1.807500879
180701_djifc6310_J1_NE_row_14_range_5_rep_11.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 140	check2	0.4850283309	0.4881900823	0.2517872522	0.2689879834	0.3810780799	0.4593024516	1.812762739
180701_djifc6310_J1_NE_row_14_range_5_rep_11.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	Otsu pre	check2	0.5080176212	0.5027373808	0.2610771847	0.2779351949	0.3934568759	0.4751873017	1.847555673
180701_djifc6310_J1_NE_row_14_range_5_rep_11.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	Otsu post	check2	0.507740375	0.5025414926	0.2609342387	0.2778092132	0.3932642549	0.4749463443	1.847026284
180701_djifc6310_J1_NE_row_14_range_5_rep_11.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	Custom	check2	0.4823869115	0.4848209103	0.2500296075	0.2671330362	0.3785619541	0.4561154992	1.806529694
180701_djifc6310_J1_NE_row_14_range_5_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 135	check2	0.4928113778	0.457742584	0.22667174	0.249402898	0.3439850629	0.419624433	1.715195809
180701_djifc6310_J1_NE_row_14_range_5_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 136	check2	0.4969541704	0.4603782867	0.2284047631	0.2509486219	0.3465126036	0.4227997094	1.720427178
180701_djifc6310_J1_NE_row_14_range_5_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 137	check2	0.5010675174	0.4628713147	0.2301147296	0.2524208625	0.3490325217	0.4259113922	1.725550098
180701_djifc6310_J1_NE_row_14_range_5_rep_2.tif	180701_djifc6310_J1_NE_row_14_range_5	4127 and 4128	ExG 138	check2	0.5047977126	0.4651001012	0.2315870506	0.2537360146	0.3511639391	0.428594623	1.729979256
