Aug12	NE	djifc6310s	190812	173114	0.003125	8.321	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0296.JPG	40.852582	-96.610337	701429.997382	4525141.00051	2.043012	30.348171	2465	251	2	6	6	0
Aug12	NE	djifc6310s	190812	173129	0.003125	8.321	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0301.JPG	40.852582	-96.610337	701429.997382	4525141.00051	1.088493	29.949008	2247	251	2	6	7	0
Aug12	NE	djifc6310s	190812	173132	0.003125	8.321	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0302.JPG	40.852582	-96.610337	701429.997382	4525141.00051	1.55129	30.058923	1345	251	2	6	8	0
Aug12	NE	djifc6310s	190812	173134	0.003125	8.321	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0303.JPG	40.852582	-96.610337	701429.997382	4525141.00051	1.921528	30.168837	1246	251	2	6	9	0
Aug12	NE	djifc6310s	190812	172801	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0205.JPG	40.852308	-96.610416	701424.146759	4525110.348612	3.788476	0.079626	1967	3	3	1	1	0
Aug12	NE	djifc6310s	190812	172803	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0206.JPG	40.852308	-96.610416	701424.146759	4525110.348612	3.314109	-0.064998	1133	3	3	1	2	0
Aug12	NE	djifc6310s	190812	172805	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0207.JPG	40.852308	-96.610416	701424.146759	4525110.348612	2.914946	-0.198052	1138	3	3	1	3	0
Aug12	NE	djifc6310s	190812	172807	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0208.JPG	40.852308	-96.610416	701424.146759	4525110.348612	2.446363	-0.325322	2005	3	3	1	4	0
Aug12	NE	djifc6310s	190812	172844	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0225.JPG	40.852308	-96.610416	701424.146759	4525110.348612	2.666192	-0.701344	1690	3	3	1	5	0
Aug12	NE	djifc6310s	190812	172847	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0226.JPG	40.852308	-96.610416	701424.146759	4525110.348612	3.048	-0.603	642	3	3	1	6	1
Aug12	NE	djifc6310s	190812	172848	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0227.JPG	40.852308	-96.610416	701424.146759	4525110.348612	3.418238	-0.493086	687	3	3	1	7	0
Aug12	NE	djifc6310s	190812	172850	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0228.JPG	40.852308	-96.610416	701424.146759	4525110.348612	2.376944	-0.377386	1737	3	3	1	8	0
Aug12	NE	djifc6310s	190812	172843	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0224.JPG	40.852362	-96.610397	701425.598175	4525116.393815	2.753967	5.515656	2548	82	3	2	1	0
Aug12	NE	djifc6310s	190812	172844	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0225.JPG	40.852362	-96.610397	701425.598175	4525116.393815	2.863881	5.561935	1507	82	3	2	2	0
Aug12	NE	djifc6310s	190812	172847	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0226.JPG	40.852362	-96.610397	701425.598175	4525116.393815	3.049	5.614	616	82	3	2	3	1
Aug12	NE	djifc6310s	190812	172848	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0227.JPG	40.852362	-96.610397	701425.598175	4525116.393815	3.239904	5.666065	986	82	3	2	4	0
Aug12	NE	djifc6310s	190812	172850	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0228.JPG	40.852362	-96.610397	701425.598175	4525116.393815	3.419238	5.712344	2001	82	3	2	5	0
Aug12	NE	djifc6310s	190812	172933	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0248.JPG	40.852362	-96.610397	701425.598175	4525116.393815	3.517582	5.504086	2393	82	3	2	6	0
Aug12	NE	djifc6310s	190812	172935	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0249.JPG	40.852362	-96.610397	701425.598175	4525116.393815	3.338248	5.428881	1375	82	3	2	7	0
Aug12	NE	djifc6310s	190812	172937	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0250.JPG	40.852362	-96.610397	701425.598175	4525116.393815	3.153129	5.353676	862	82	3	2	8	0
Aug12	NE	djifc6310s	190812	172939	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0251.JPG	40.852362	-96.610397	701425.598175	4525116.393815	2.956441	5.313182	1489	82	3	2	9	0
Aug12	NE	djifc6310s	190812	172848	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0227.JPG	40.852416	-96.610378	701427.056355	4525122.467218	3.125205	12.282303	1781	87	3	3	1	0
Aug12	NE	djifc6310s	190812	172850	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0228.JPG	40.852416	-96.610378	701427.056355	4525122.467218	3.194624	12.085614	2582	87	3	3	2	0
Aug12	NE	djifc6310s	190812	172935	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0249.JPG	40.852416	-96.610378	701427.056355	4525122.467218	3.223549	11.912065	1318	87	3	3	3	0
